@relation writer

@attribute aa numeric
@attribute ' ab' numeric
@attribute ' ac' numeric
@attribute ad numeric
@attribute ' be' numeric
@attribute ' bf' numeric
@attribute ' bg' numeric
@attribute ' bh' numeric
@attribute ' ca' numeric
@attribute ' cb' numeric
@attribute ' ci' numeric
@attribute ' cj' numeric
@attribute ' dc' numeric
@attribute ' dd' numeric
@attribute ' de' numeric
@attribute ' df' numeric
@attribute ' eg' numeric
@attribute ' eh' numeric
@attribute ' ei' numeric
@attribute ' ej' numeric
@attribute ' fa' numeric
@attribute ' fb' numeric
@attribute ' fc' numeric
@attribute ' fd' numeric
@attribute ' ge' numeric
@attribute ' gf' numeric
@attribute ' gg' numeric
@attribute ' gh' numeric
@attribute ' hi' numeric
@attribute ' hj' numeric
@attribute ' reward' numeric
@attribute ' weight/numbOfTasks' numeric
@attribute ' cancellation' {false,true}

@data
0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,65,3.038333,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,36,1.65875,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,3.42,false
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,92,1.9975,true
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,64,2.832222,false
1,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,77,2.137692,true
1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,90,2.221667,true
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,75,3.547143,true
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,34,2.8725,false
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,34,3.195714,false
0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,87,2.898889,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,37,2.134,false
0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,45,2.578571,false
0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,4,0,2,0,0,0,0,0,0,0,130,2.18,false
0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,57,2.41375,false
0,0,0,0,0,0,3,0,0,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,122,3.216923,false
0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,88,2.505833,true
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,62,3.408571,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,34,1.723333,false
0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,73,2.714444,false
0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,75,1.994286,true
0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,1,2,2,2,0,0,0,0,0,2,149,2.9675,false
0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,94,3.495556,true
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,1,75,2.483,true
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,1.055,false
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,59,1.786667,false
0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,77,2.48,true
0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,75,3.196363,true
0,0,0,0,0,0,3,0,0,0,4,2,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,2,160,2.96,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,68,1.9,false
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,41,2.505,false
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,63,2.98,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,1,0,0,0,0,0,0,68,2.528889,false
0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,101,3.239333,false
0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,4.501429,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,46,1.987143,false
3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,73,1.914444,false
0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,3,139,3.194,false
0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,131,1.771818,false
1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,71,2.533,false
0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,1,132,2.533333,false
0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,4,0,0,0,2,202,3.015555,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,41,3.0275,false
0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,132,2.684118,false
0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,5,4,137,2.218824,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,53,3.68,false
0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,70,2.749,false
1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,3,115,2.845714,false
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,48,2.425714,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,32,1.81,false
0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,5,197,2.807619,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,1,65,2.42,false
3,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,157,2.940556,false
0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,6,142,2.616154,false
0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,6,2,0,0,3,0,0,0,0,0,0,0,0,0,181,1.89,false
0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2.688334,false
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0,1,0,0,0,0,0,0,0,89,3.252727,true
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,71,4.1675,false
0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,111,2.765454,false
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74,3.478571,false
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,27,2.111667,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,64,2.398572,false
0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,88,2.829167,true
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,44,3.101667,false
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,75,2.143333,true
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,101,4.113,false
0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,5,0,132,2.363333,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,2,2,110,2.050625,false
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,42,3.474,false
0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,71,1.467778,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,17,1.723333,false
0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,59,2.626364,false
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,80,1.82,true
0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,3,104,2.772143,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,26,1.22,false
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,5,0,0,0,0,0,0,1,62,2.42,false
0,0,0,0,0,0,5,0,0,0,0,1,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,123,2.308,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3.211667,false
0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,60,2.905,false
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,67,2.356667,false
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,55,2.921667,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,53,2.884,false
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,62,2.736667,false
0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,37,4.466667,false
0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,70,3.67875,false
0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,82,2.286667,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,4,0,0,0,0,0,0,2,81,2.04,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0,0,4,0,0,1,105,2.664615,false
2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,5,195,2.655909,false
0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,105,4.265454,false
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0,0,2,0,0,0,1,89,2.537,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,1,93,2.288889,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,1,0,0,0,0,0,0,3,106,2.885454,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,22,2.03,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,59,2.758571,false
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,70,3.07875,false
2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,90,2.225,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,48,3.338,false
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,3,5,3,0,0,0,0,0,125,3.27125,true
0,0,0,0,0,0,2,0,0,0,0,0,5,4,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,187,1.4425,false
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0,0,1,0,0,0,2,175,2.384,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,56,2.592857,false
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,104,2.577,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,3,96,2.608889,true
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2.823333,false
0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,2,0,0,3,0,0,85,3.124615,true
0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,95,2.39,true
0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4,176,2.620588,false
0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,45,2.465,false
0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,2.204,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.31,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,40,2.8925,false
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,59,3.475,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,68,2.923333,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,114,3.47,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,3.42,false
0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,4,188,2.741667,false
2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,2.396667,false
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,64,2.758572,false
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,55,3.465,false
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,48,2.718,false
0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,3,0,0,0,0,0,0,2,124,2.923529,false
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.61,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,47,2.392,false
0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,46,1.55,false
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,124,3.4625,false
0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,50,3.39,false
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5,0,0,0,2,0,3,0,0,0,0,0,0,3,130,2.623125,false
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30,2.652,false
3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,79,2.195455,true
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,49,3.598,false
0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,99,3.259167,true
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,74,3.06,false
2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,73,3.806364,false
0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,116,2.208461,false
0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,2.542857,false
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,2.323333,false
0,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3.181429,false
0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,3.79,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,61,3.822857,false
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,69,2.971428,false
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,60,3.685714,false
2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,86,3.119091,true
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3.286667,false
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,2,60,1.899091,false
0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3.975,false
0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,52,2.865,false
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,44,2.2,false
0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,3,119,2.786,false
0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,128,3.707273,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,17,1.723333,false
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,3.816667,false
0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,46,3.15,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,53,2.15625,false
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,93,2.77,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,2,0,0,0,57,2.55,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,70,2.56,false
0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,69,2.866667,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,0,0,4,123,2.835,false
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,105,3.423,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,79,3.037143,true
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39,2.205,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,2,58,2.004444,false
0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,3,0,0,0,0,0,59,3.074545,false
0,0,0,0,0,0,2,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,3.538333,false
0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,79,4.196,true
0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,71,3.349,false
3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,76,2.089091,true
0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,57,3.0975,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3,112,1.660769,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.93,false
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,28,1.611667,false
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2,96,3.290834,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,1.605,false
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,55,3.245,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,48,2.863333,false
0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,65,2.347143,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,57,1.69,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,84,3.228571,true
0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,96,2.168333,true
0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,73,2.68875,false
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,3,85,2.781,true
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,0,0,1,85,2.486,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,89,2.88625,true
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,1,89,2.505,true
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,46,1.672857,false
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,40,2.061666,false
0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,114,3.296364,false
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,1,63,3.262222,false
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,52,2.093333,false
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,60,3.22,false
0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,93,3.688461,true
0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,110,2.775,false
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,34,3.19,false
0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,81,2.832222,true
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,2,108,3.980833,false
0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,55,2.788889,false
